motion_tx	motion_ty	motion_tz	motion_rx	motion_ry	motion_rz	FD	scrub	slow_drift	wm_avg	vent_avg	global_signal_pca	compcor	compcor	compcor	compcor	compcor
0.020024389028549	-0.007671356201172	-0.184100151062012	-0.174667105078697	0.027142331004143	-0.016676262021065	0.477249324321747	1	0.519774079322815	37.729202270507812	41.552089691162109	1.860670804977417	-0.358428478240967	-0.167709633708000	-0.155368611216545	-0.035821493715048	0.101186566054821
-0.017953604459763	0.045406341552734	-0.001356124877930	0.003484740620479	0.033174570649862	0.032275740057230	0.277126669883728	1	0.383749186992645	7.929796218872070	17.994781494140625	0.191365659236908	-0.086833365261555	-0.028293745592237	-0.275319844484329	0.108840048313141	0.096200294792652
0.007058292627335	-0.008325576782227	0.028139114379883	-0.009533221833408	-0.095363073050976	-0.019699608907104	0.255057424306870	0	0.243011519312859	-9.722724914550781	-8.280559539794922	-0.825275540351868	0.066705591976643	0.209746479988098	-0.217631220817566	0.260407060384750	0.346175670623779
-0.012482553720474	-0.073465347290039	0.091503143310547	0.044223576784134	-0.137173265218735	-0.046760212630033	0.258226245641708	0	0.099102988839149	-10.627164840698242	-15.869596481323242	-0.759604036808014	0.098277173936367	0.279152929782867	-0.075558632612228	0.180936694145203	0.101294443011284
-0.028721243143082	-0.037487030029297	0.109090805053711	0.083498589694500	-0.036812774837017	0.029519496485591	0.110602237284184	0	-0.046399701386690	-2.701978921890259	-9.924563407897949	-0.028453880921006	0.053869813680649	0.104746647179127	0.013349757529795	0.099183283746243	-0.226985186338425
-0.023721158504486	-0.020029067993164	0.122345924377441	0.090216830372810	0.030182084068656	0.017416043207049	0.124616257846355	0	-0.191902399063110	-11.493165969848633	-19.252529144287109	-0.505020081996918	0.124197416007519	-0.031619384884834	0.071678705513477	0.203225404024124	0.015395479276776
-0.040232330560684	0.022548675537109	0.108394622802734	0.108600080013275	-0.003386893775314	0.024565611034632	0.048442807048559	0	-0.335810929536819	-13.515365600585938	-8.670375823974609	-0.683054506778717	0.125962153077126	0.058859728276730	0.048406083136797	0.306143969297409	0.132244840264320
-0.028683006763458	0.014059066772461	0.095405578613281	0.098150655627251	-0.010406291112304	0.024760881438851	0.166266411542892	0	-0.476548612117767	-13.246080398559570	-22.180374145507812	-1.049614071846008	0.129976212978363	0.247788280248642	-0.051352344453335	0.085622109472752	0.061311088502407
0.001840949058533	-0.012969970703125	0.063452720642090	0.070166714489460	0.012760394252837	-0.012049615383148	0.074612349271774	0	-0.612573504447937	-13.859754562377930	-20.962902069091797	-1.032312631607056	0.147657588124275	0.147932112216949	-0.073788389563560	-0.119779482483864	-0.180564597249031
-0.008131653070450	-0.021352767944336	0.054249763488770	0.082336835563183	-0.027504747733474	-0.010564973577857	0.153928562998772	0	-0.742395222187042	-13.699607849121094	-13.271220207214355	-0.695385098457336	0.140653669834137	-0.022781305015087	-0.212307631969452	-0.137351453304291	-0.312017440795898
0.001639395952225	-0.047441482543945	0.005853652954102	0.011690678074956	-0.018980572000146	-0.011233658529818	0.405545413494110	0	-0.864591538906097	-12.781653404235840	-4.768637657165527	-0.639784634113312	0.108117461204529	-0.094468079507351	-0.208377078175545	0.021819056943059	-0.329160600900650
0.034149885177612	-0.003877639770508	-0.136194229125977	-0.131337478756905	0.018188778311014	-0.045807320624590	0.420930325984955	0	-0.977823555469513	21.596788406372070	38.081707000732422	1.175953865051270	-0.247738510370255	-0.138769134879112	-0.376234203577042	0.155239850282669	-0.229709476232529
0.027452945709229	-0.039424896240234	0.011722564697266	0.049806356430054	-0.038823943585157	-0.019521702080965	0.068921595811844	0	-1.080850720405579	-5.584582328796387	-12.311242103576660	-0.374693870544434	0.074593424797058	-0.247194409370422	-0.142938986420631	0.141328945755959	-0.183999896049500
0.025936663150787	-0.049753189086914	0.006200790405273	0.020681096240878	-0.040696427226067	-0.047601912170649	0.139599680900574	0	-1.172544121742249	-16.717672348022461	-37.174892425537109	-0.771886169910431	0.179713085293770	-0.089455828070641	0.068277910351753	0.038748625665903	0.112548537552357
0.014377474784851	0.004743576049805	-0.015357971191406	0.050052970647812	-0.019051773473620	-0.056155774742365	0.065832413733006	0	-1.251899361610413	-25.101699829101562	-34.640087127685547	-1.252616286277771	0.232827484607697	0.129438981413841	-0.091981187462807	-0.142320275306702	0.198906302452087
0.018542170524597	-0.017601013183594	-0.008374214172363	0.038657419383526	-0.041377864778042	-0.059492319822311	0.192919284105301	0	-1.318046808242798	-28.000747680664062	-33.526065826416016	-1.160427689552307	0.262050688266754	0.067170269787312	-0.132365480065346	-0.372710436582565	0.078578256070614
0.020019948482513	0.017469406127930	0.064808845520020	0.107372142374516	-0.036675721406937	-0.037582729011774	0.105253569781780	0	-1.370261907577515	-24.136686325073242	-29.209901809692383	-1.145256638526917	0.243639960885048	-0.199990868568420	-0.076260261237621	-0.268435657024384	0.125206276774406
0.031709671020508	-0.011823654174805	0.075641632080078	0.093750372529030	-0.015019322745502	-0.011625455692410	0.092174157500267	0	-1.407972455024719	-17.661787033081055	-30.226589202880859	-0.717948079109192	0.196346893906593	-0.360527485609055	0.195291042327881	-0.143659338355064	0.122103229165077
0.012017369270325	0.000514984130859	0.066736221313477	0.084267318248749	-0.007490900810808	-0.053328171372414	0	0	-1.430765271186829	-14.653628349304199	-21.736801147460938	-0.658893764019012	0.170729637145996	-0.478290379047394	0.305611580610275	0.184439301490784	0.18349634110927
